0.004453 0.016596 0.929358 0.036207 0.013385
0.007424 0.016537 0.761009 0.180959 0.034070
0.021780 0.060671 0.740502 0.159972 0.017076
0.002649 0.961518 0.027865 0.006045 0.001923
0.011103 0.052759 0.380482 0.527651 0.028006
0.031946 0.543313 0.403005 0.016885 0.004850
0.021636 0.714311 0.228451 0.031017 0.004585
0.010098 0.031592 0.625822 0.301090 0.031397
0.012631 0.817379 0.151715 0.012958 0.005316
0.009850 0.098575 0.751251 0.111545 0.028780
0.005891 0.873225 0.103501 0.013548 0.003835
0.044770 0.128872 0.679409 0.124708 0.022240
0.048414 0.704679 0.226265 0.013296 0.007346
0.015988 0.164739 0.724210 0.080012 0.015052
0.746522 0.202524 0.037077 0.006144 0.007733
0.021052 0.067737 0.749293 0.144444 0.017474
0.017442 0.451291 0.471958 0.049080 0.010230
0.015092 0.115842 0.725338 0.133350 0.010378
0.004416 0.013781 0.814205 0.162242 0.005356
0.095999 0.450344 0.412695 0.028457 0.012505
0.020973 0.449227 0.493607 0.022430 0.013763
0.010881 0.099651 0.793825 0.084842 0.010800
0.006439 0.093191 0.852752 0.041738 0.005880
0.007730 0.172511 0.409009 0.374406 0.036344
0.004983 0.055972 0.902542 0.033335 0.003167
0.011579 0.515609 0.388107 0.078048 0.006658
0.038039 0.097861 0.430624 0.411061 0.022415
0.005099 0.019990 0.925212 0.041307 0.008392
0.017718 0.338648 0.620471 0.015558 0.007605
0.015711 0.904312 0.058095 0.018030 0.003852
0.009333 0.160999 0.547872 0.260596 0.021201
0.014169 0.010132 0.237899 0.697995 0.039804
0.003542 0.199871 0.322181 0.462617 0.011789
0.015399 0.260578 0.694634 0.020303 0.009085
0.007827 0.049853 0.808946 0.122092 0.011281
0.007641 0.063118 0.691456 0.226862 0.010924
0.006479 0.030112 0.941496 0.016600 0.005312
0.005669 0.073873 0.909754 0.007167 0.003537
0.003347 0.039166 0.936302 0.015780 0.005404
0.009087 0.044549 0.102301 0.835496 0.008567
0.014003 0.073026 0.368749 0.525949 0.018273
0.008757 0.012532 0.960777 0.015969 0.001964
0.013138 0.436119 0.479534 0.052126 0.019082
0.010817 0.060546 0.781132 0.105603 0.041903
0.005318 0.009146 0.465184 0.506473 0.013879
0.010163 0.146283 0.531927 0.305436 0.006191
0.011688 0.084976 0.819392 0.057340 0.026604
0.024555 0.480887 0.427582 0.059893 0.007084
0.027371 0.030587 0.109713 0.357834 0.474495
0.009808 0.664296 0.262534 0.055489 0.007873
0.031673 0.180595 0.707222 0.071287 0.009223
0.002205 0.011224 0.139005 0.837992 0.009574
0.006411 0.081099 0.785804 0.113733 0.012952
0.681676 0.110371 0.178594 0.019074 0.010285
0.041827 0.092689 0.761464 0.074018 0.030002
0.046415 0.835597 0.100298 0.013451 0.004239
0.061970 0.494563 0.404708 0.029061 0.009698
0.014196 0.012921 0.551579 0.389369 0.031936
0.005261 0.011131 0.738351 0.228975 0.016281
0.012308 0.014719 0.170851 0.781775 0.020346
0.016853 0.935279 0.036726 0.007766 0.003375
0.012171 0.487473 0.457944 0.031745 0.010667
0.008139 0.855896 0.126220 0.006241 0.003506
0.006841 0.029855 0.258616 0.661055 0.043632
0.010777 0.400879 0.566608 0.015206 0.006530
0.003523 0.005842 0.883516 0.099795 0.007324
0.116656 0.554932 0.307662 0.013363 0.007387
0.011009 0.703539 0.255580 0.021195 0.008678
0.005523 0.022251 0.150739 0.818511 0.002977
0.014030 0.110955 0.746481 0.118864 0.009670
0.009880 0.006798 0.330190 0.607673 0.045459
0.006786 0.010206 0.121037 0.844520 0.017452
0.016240 0.683746 0.263284 0.027090 0.009641
0.189974 0.283289 0.478205 0.035857 0.012675
0.010521 0.385200 0.587329 0.010392 0.006558
0.040811 0.088560 0.636312 0.209311 0.025006
0.012441 0.161153 0.651519 0.162665 0.012222
0.007706 0.095368 0.877747 0.013688 0.005492
0.006519 0.961200 0.020100 0.009478 0.002703
0.024477 0.057495 0.618828 0.272920 0.026280
0.006072 0.005375 0.939077 0.036898 0.012578
0.009801 0.880845 0.092103 0.012945 0.004307
0.012022 0.092571 0.775055 0.093517 0.026836
0.016714 0.225288 0.160431 0.581379 0.016188
0.030825 0.113565 0.843639 0.007710 0.004261
0.010283 0.262405 0.640824 0.076075 0.010412
0.011615 0.020463 0.321523 0.542624 0.103776
0.064499 0.135619 0.744199 0.044447 0.011236
0.006012 0.916973 0.064327 0.010620 0.002067
0.008169 0.789090 0.171031 0.025605 0.006105
0.033757 0.190732 0.699773 0.062470 0.013268
0.017895 0.376354 0.540202 0.052572 0.012977
0.285103 0.451675 0.231831 0.023813 0.007579
0.051478 0.159447 0.598178 0.173706 0.017190
0.012066 0.966033 0.016085 0.003908 0.001907
0.005140 0.025215 0.121440 0.772678 0.075528
0.055822 0.553516 0.356397 0.022809 0.011457
0.031820 0.134988 0.519029 0.282881 0.031282
0.019984 0.131075 0.572397 0.215336 0.061207
0.004264 0.007596 0.113436 0.849866 0.024839
0.005382 0.050883 0.154664 0.783472 0.005600
0.103440 0.271424 0.578440 0.038539 0.008157
0.042439 0.201268 0.509651 0.198066 0.048576
0.007605 0.935957 0.037671 0.016066 0.002700
0.003739 0.705101 0.271750 0.010345 0.009066
0.010563 0.019013 0.680212 0.202789 0.087423
0.017235 0.851232 0.121840 0.005628 0.004064
0.029582 0.878188 0.077112 0.009429 0.005689
0.009952 0.805099 0.174316 0.007493 0.003139
0.011835 0.469847 0.408704 0.096911 0.012703
0.018217 0.076485 0.859893 0.036491 0.008914
0.009498 0.074999 0.855381 0.051657 0.008465
0.008650 0.031078 0.816925 0.136077 0.007270
0.008776 0.207123 0.510560 0.246347 0.027193
0.006851 0.107001 0.831461 0.039421 0.015266
0.007120 0.053066 0.883987 0.046019 0.009808
0.013921 0.677653 0.114580 0.169108 0.024738
0.015244 0.054982 0.849301 0.074296 0.006177
0.041590 0.877281 0.063302 0.012300 0.005526
0.006404 0.884809 0.096997 0.008665 0.003125
0.084751 0.530844 0.313195 0.050662 0.020548
0.082483 0.536544 0.342309 0.031639 0.007025
0.010050 0.269486 0.686835 0.024570 0.009059
0.017053 0.281632 0.637933 0.039582 0.023800
0.004554 0.819708 0.133380 0.037854 0.004503
0.010721 0.199287 0.727758 0.046959 0.015275
0.009623 0.132243 0.758003 0.054584 0.045547
0.009426 0.135364 0.701173 0.131286 0.022751
0.007365 0.114394 0.685785 0.183823 0.008634
0.013590 0.149898 0.693673 0.086831 0.056008
0.007785 0.018170 0.587683 0.337392 0.048970
0.014946 0.815659 0.150137 0.010890 0.008368
0.005714 0.576945 0.235623 0.157612 0.024105
0.017416 0.862395 0.109214 0.007264 0.003712
0.006043 0.710165 0.265954 0.013265 0.004573
0.007862 0.699302 0.276568 0.010216 0.006052
0.007963 0.023263 0.554883 0.382230 0.031662
0.003957 0.043614 0.926461 0.021742 0.004225
