0.000000 0.042857 0.919048 0.033333 0.004762
0.009524 0.033333 0.376190 0.461905 0.119048
0.009524 0.138095 0.557143 0.242857 0.052381
0.014286 0.814286 0.161905 0.009524 0.000000
0.023810 0.100000 0.576190 0.271429 0.028571
0.014286 0.561905 0.409524 0.014286 0.000000
0.014286 0.400000 0.471429 0.104762 0.009524
0.033333 0.142857 0.500000 0.266667 0.057143
0.042857 0.671429 0.214286 0.066667 0.004762
0.000000 0.285714 0.471429 0.195238 0.047619
0.014286 0.652381 0.309524 0.023810 0.000000
0.066667 0.128571 0.419048 0.276190 0.109524
0.061905 0.476190 0.438095 0.014286 0.009524
0.014286 0.390476 0.457143 0.123810 0.014286
0.171429 0.433333 0.319048 0.038095 0.038095
0.014286 0.152381 0.495238 0.295238 0.042857
0.023810 0.438095 0.433333 0.100000 0.004762
0.009524 0.219048 0.476190 0.252381 0.042857
0.000000 0.133333 0.690476 0.176190 0.000000
0.228571 0.466667 0.195238 0.100000 0.009524
0.033333 0.519048 0.371429 0.071429 0.004762
0.000000 0.300000 0.509524 0.185714 0.004762
0.009524 0.342857 0.514286 0.123810 0.009524
0.004762 0.114286 0.552381 0.314286 0.014286
0.004762 0.157143 0.790476 0.038095 0.009524
0.004762 0.380952 0.509524 0.104762 0.000000
0.019048 0.200000 0.447619 0.276190 0.057143
0.009524 0.057143 0.600000 0.266667 0.066667
0.009524 0.471429 0.447619 0.061905 0.009524
0.061905 0.614286 0.233333 0.085714 0.004762
0.000000 0.152381 0.419048 0.409524 0.019048
0.023810 0.028571 0.223810 0.485714 0.238095
0.004762 0.209524 0.490476 0.257143 0.038095
0.061905 0.323810 0.504762 0.104762 0.004762
0.019048 0.338095 0.309524 0.304762 0.028571
0.004762 0.171429 0.495238 0.319048 0.009524
0.004762 0.180952 0.652381 0.157143 0.004762
0.004762 0.204762 0.757143 0.023810 0.009524
0.000000 0.109524 0.823810 0.061905 0.004762
0.004762 0.033333 0.314286 0.585714 0.061905
0.009524 0.057143 0.342857 0.585714 0.004762
0.014286 0.080952 0.857143 0.047619 0.000000
0.009524 0.500000 0.361905 0.104762 0.023810
0.004762 0.180952 0.566667 0.214286 0.033333
0.000000 0.009524 0.304762 0.628571 0.057143
0.019048 0.195238 0.633333 0.147619 0.004762
0.014286 0.238095 0.595238 0.142857 0.009524
0.109524 0.571429 0.266667 0.047619 0.004762
0.009524 0.047619 0.304762 0.352381 0.285714
0.014286 0.566667 0.323810 0.085714 0.009524
0.042857 0.357143 0.500000 0.100000 0.000000
