0.000000 0.036842 0.921053 0.042105 0.000000
0.000000 0.052632 0.468421 0.436842 0.042105
0.031579 0.215789 0.526316 0.173684 0.052632
0.015789 0.789474 0.163158 0.026316 0.005263
0.005263 0.205263 0.426316 0.331579 0.031579
0.042105 0.526316 0.384211 0.047368 0.000000
0.036842 0.489474 0.394737 0.078947 0.000000
0.005263 0.115789 0.442105 0.363158 0.073684
0.021053 0.731579 0.210526 0.036842 0.000000
0.000000 0.194737 0.568421 0.210526 0.026316
0.000000 0.700000 0.263158 0.031579 0.005263
0.105263 0.273684 0.431579 0.163158 0.026316
0.078947 0.642105 0.268421 0.010526 0.000000
0.010526 0.189474 0.694737 0.068421 0.036842
0.300000 0.421053 0.236842 0.036842 0.005263
0.042105 0.178947 0.489474 0.178947 0.110526
0.015789 0.321053 0.536842 0.126316 0.000000
0.042105 0.278947 0.505263 0.168421 0.005263
0.005263 0.052632 0.642105 0.294737 0.005263
0.142105 0.426316 0.326316 0.100000 0.005263
0.021053 0.584211 0.347368 0.026316 0.021053
0.015789 0.226316 0.657895 0.078947 0.021053
0.015789 0.257895 0.589474 0.131579 0.005263
0.010526 0.105263 0.442105 0.357895 0.084211
0.005263 0.063158 0.857895 0.068421 0.005263
0.005263 0.426316 0.405263 0.163158 0.000000
0.005263 0.284211 0.389474 0.300000 0.021053
0.000000 0.031579 0.815789 0.131579 0.021053
0.047368 0.436842 0.468421 0.047368 0.000000
0.031579 0.589474 0.273684 0.057895 0.047368
0.010526 0.194737 0.447368 0.336842 0.010526
0.015789 0.057895 0.384211 0.447368 0.094737
0.005263 0.194737 0.505263 0.268421 0.026316
0.026316 0.400000 0.431579 0.115789 0.026316
0.010526 0.210526 0.515789 0.252632 0.010526
0.005263 0.142105 0.615789 0.221053 0.015789
0.005263 0.200000 0.647368 0.136842 0.010526
0.010526 0.300000 0.678947 0.010526 0.000000
0.000000 0.047368 0.889474 0.063158 0.000000
0.000000 0.068421 0.210526 0.631579 0.089474
0.005263 0.052632 0.410526 0.526316 0.005263
0.015789 0.073684 0.847368 0.052632 0.010526
0.015789 0.357895 0.500000 0.126316 0.000000
0.000000 0.178947 0.536842 0.242105 0.042105
0.000000 0.031579 0.468421 0.457895 0.042105
0.015789 0.263158 0.468421 0.252632 0.000000
0.000000 0.284211 0.626316 0.052632 0.036842
0.052632 0.505263 0.342105 0.084211 0.015789
0.031579 0.068421 0.263158 0.368421 0.268421
0.010526 0.489474 0.410526 0.078947 0.010526
0.036842 0.378947 0.484211 0.094737 0.005263
0.000000 0.021053 0.189474 0.773684 0.015789
0.000000 0.231579 0.552632 0.205263 0.010526
0.378947 0.273684 0.257895 0.063158 0.026316
0.042105 0.336842 0.415789 0.189474 0.015789
0.078947 0.626316 0.257895 0.036842 0.000000
0.047368 0.521053 0.342105 0.073684 0.015789
0.021053 0.078947 0.352632 0.505263 0.042105
0.005263 0.047368 0.663158 0.284211 0.000000
0.031579 0.047368 0.400000 0.494737 0.026316
0.047368 0.873684 0.073684 0.005263 0.000000
0.015789 0.426316 0.442105 0.110526 0.005263
0.026316 0.615789 0.342105 0.015789 0.000000
0.005263 0.089474 0.226316 0.557895 0.121053
0.031579 0.431579 0.500000 0.010526 0.026316
0.010526 0.057895 0.584211 0.321053 0.026316
0.089474 0.663158 0.215789 0.031579 0.000000
0.042105 0.536842 0.363158 0.057895 0.000000
0.000000 0.068421 0.300000 0.621053 0.010526
0.010526 0.184211 0.621053 0.168421 0.015789
0.000000 0.047368 0.363158 0.421053 0.168421
0.000000 0.047368 0.263158 0.631579 0.057895
0.026316 0.557895 0.363158 0.047368 0.005263
0.168421 0.347368 0.410526 0.068421 0.005263
0.005263 0.394737 0.584211 0.015789 0.000000
0.036842 0.194737 0.521053 0.189474 0.057895
0.000000 0.242105 0.552632 0.178947 0.026316
0.000000 0.284211 0.600000 0.105263 0.010526
0.005263 0.931579 0.052632 0.010526 0.000000
0.026316 0.152632 0.478947 0.305263 0.036842
0.000000 0.010526 0.773684 0.194737 0.021053
0.000000 0.805263 0.168421 0.021053 0.005263
0.015789 0.268421 0.600000 0.094737 0.021053
0.026316 0.131579 0.247368 0.473684 0.121053
0.052632 0.284211 0.647368 0.010526 0.005263
0.015789 0.284211 0.578947 0.110526 0.010526
0.005263 0.063158 0.326316 0.484211 0.121053
0.089474 0.300000 0.489474 0.078947 0.042105
0.015789 0.842105 0.131579 0.010526 0.000000
0.010526 0.652632 0.242105 0.089474 0.005263
0.052632 0.242105 0.631579 0.073684 0.000000
0.057895 0.400000 0.457895 0.084211 0.000000
0.157895 0.463158 0.315789 0.057895 0.005263
0.073684 0.263158 0.405263 0.252632 0.005263
0.015789 0.873684 0.105263 0.005263 0.000000
0.000000 0.026316 0.173684 0.689474 0.110526
0.057895 0.415789 0.426316 0.073684 0.026316
0.026316 0.189474 0.484211 0.273684 0.026316
0.026316 0.226316 0.452632 0.215789 0.078947
0.000000 0.010526 0.389474 0.494737 0.105263
0.015789 0.147368 0.178947 0.647368 0.010526
0.089474 0.389474 0.400000 0.073684 0.047368
0.131579 0.178947 0.415789 0.215789 0.057895
0.021053 0.789474 0.189474 0.000000 0.000000
0.031579 0.526316 0.384211 0.036842 0.021053
0.005263 0.078947 0.452632 0.363158 0.100000
0.021053 0.778947 0.189474 0.010526 0.000000
0.042105 0.668421 0.252632 0.036842 0.000000
0.010526 0.600000 0.357895 0.031579 0.000000
0.063158 0.326316 0.400000 0.184211 0.026316
0.042105 0.168421 0.694737 0.089474 0.005263
0.015789 0.178947 0.668421 0.115789 0.021053
0.031579 0.100000 0.705263 0.157895 0.005263
0.010526 0.200000 0.468421 0.278947 0.042105
0.000000 0.236842 0.657895 0.100000 0.005263
0.000000 0.136842 0.757895 0.078947 0.026316
0.026316 0.452632 0.273684 0.215789 0.031579
0.000000 0.200000 0.663158 0.131579 0.005263
0.163158 0.615789 0.178947 0.031579 0.010526
0.010526 0.736842 0.231579 0.021053 0.000000
0.078947 0.489474 0.336842 0.084211 0.010526
0.063158 0.568421 0.326316 0.031579 0.010526
0.026316 0.305263 0.631579 0.031579 0.005263
0.026316 0.321053 0.478947 0.136842 0.036842
0.005263 0.642105 0.247368 0.100000 0.005263
0.031579 0.252632 0.563158 0.136842 0.015789
0.000000 0.168421 0.715789 0.078947 0.036842
0.015789 0.221053 0.542105 0.200000 0.021053
0.015789 0.152632 0.594737 0.210526 0.026316
0.021053 0.268421 0.484211 0.163158 0.063158
0.005263 0.047368 0.500000 0.415789 0.031579
0.005263 0.705263 0.278947 0.005263 0.005263
0.010526 0.347368 0.373684 0.242105 0.026316
0.021053 0.763158 0.184211 0.031579 0.000000
0.021053 0.494737 0.468421 0.010526 0.005263
0.005263 0.378947 0.552632 0.052632 0.010526
0.000000 0.110526 0.563158 0.321053 0.005263
0.010526 0.063158 0.815789 0.105263 0.005263
0.005263 0.315789 0.563158 0.089474 0.026316
0.005263 0.531579 0.363158 0.094737 0.005263
0.152632 0.536842 0.247368 0.052632 0.010526
0.010526 0.378947 0.463158 0.084211 0.063158
