8.421052631578947179e-02 5.421052631578947567e-01 2.473684210526315708e-01 1.105263157894736809e-01 1.578947368421052683e-02
5.789473684210526272e-02 5.368421052631578982e-01 3.157894736842105088e-01 6.842105263157895190e-02 2.105263157894736795e-02
0.000000000000000000e+00 1.947368421052631526e-01 5.315789473684210398e-01 2.052631578947368418e-01 6.842105263157895190e-02
5.263157894736841987e-03 7.894736842105262720e-02 3.894736842105263053e-01 5.105263157894737169e-01 1.578947368421052683e-02
0.000000000000000000e+00 5.263157894736841987e-03 5.263157894736841987e-03 9.894736842105262831e-01 0.000000000000000000e+00
2.631578947368420907e-02 6.210526315789474117e-01 3.315789473684210287e-01 2.105263157894736795e-02 0.000000000000000000e+00
3.684210526315789130e-02 5.578947368421052211e-01 2.947368421052631304e-01 9.473684210526316096e-02 1.578947368421052683e-02
5.263157894736841813e-02 7.421052631578947123e-01 1.842105263157894635e-01 2.105263157894736795e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.421052631578947345e-01 4.947368421052631415e-01 3.368421052631578871e-01 2.631578947368420907e-02
1.052631578947368363e-01 2.842105263157894690e-01 4.368421052631579204e-01 1.526315789473684237e-01 2.105263157894736795e-02
7.894736842105262720e-02 6.368421052631578760e-01 2.526315789473684292e-01 3.157894736842105365e-02 0.000000000000000000e+00
5.263157894736841813e-02 7.789473684210526105e-01 1.578947368421052544e-01 1.052631578947368397e-02 0.000000000000000000e+00
2.105263157894736795e-02 9.315789473684210620e-01 4.210526315789473589e-02 5.263157894736841987e-03 0.000000000000000000e+00
5.263157894736841987e-03 2.157894736842105310e-01 7.263157894736842479e-01 5.263157894736841813e-02 0.000000000000000000e+00
1.052631578947368397e-02 6.421052631578947345e-01 3.105263157894737058e-01 3.157894736842105365e-02 5.263157894736841987e-03
3.157894736842105365e-02 7.631578947368421462e-01 1.842105263157894635e-01 5.263157894736841987e-03 1.578947368421052683e-02
2.105263157894736795e-02 2.684210526315789491e-01 5.999999999999999778e-01 1.052631578947368363e-01 5.263157894736841987e-03
